id;c_square;x;y;gsa;depth;strata
14091;1401:235:122:4;15.275;43.275;17;212.5;200_800
14092;1401:235:122:2;15.275;43.225;17;197.39;0_200
14093;1401:235:112:4;15.275;43.175;17;189.5;0_200
14094;1401:235:112:2;15.275;43.125;17;215;200_800
14095;1401:235:102:4;15.275;43.075;17;231.21001;200_800
14096;1401:235:102:2;15.275;43.025;17;224.74001;200_800
14097;1401:225:392:4;15.275;42.975;17;209.82001;200_800
14098;1401:225:392:2;15.275;42.925;17;186.75999;0_200
14099;1401:225:382:4;15.275;42.875;17;188.34;0_200
14100;1401:225:382:2;15.275;42.825;17;180.5;0_200
14101;1401:225:372:4;15.275;42.775;17;155.55;0_200
14102;1401:225:372:2;15.275;42.725;17;134.85001;0_200
14103;1401:225:362:4;15.275;42.675;17;139.45;0_200
14104;1401:225:362:2;15.275;42.625;17;150.14999;0_200
14105;1401:225:352:4;15.275;42.575;17;152;0_200
14106;1401:225:352:2;15.275;42.525;17;153.3;0_200
14107;1401:225:142:4;15.275;42.475;17;153.3;0_200
14108;1401:225:142:2;15.275;42.425;17;150.45;0_200
14109;1401:225:132:4;15.275;42.375;17;145.64999;0_200
14110;1401:225:132:2;15.275;42.325;17;134.64999;0_200
14111;1401:225:122:4;15.275;42.275;17;121.75;0_200
14112;1401:225:122:2;15.275;42.225;17;112.3;0_200
14113;1401:225:112:4;15.275;42.175;17;102.85;0_200
14114;1401:225:112:2;15.275;42.125;17;91.65;0_200
14115;1401:225:102:4;15.275;42.075;17;79.4;0_200
14116;1401:225:102:2;15.275;42.025;17;56.5;0_200
14117;1401:215:392:4;15.275;41.975;17;23.4;0_200
14118;1401:215:392:2;15.275;41.925;18;3.75;0_200
14201;1301:475:372:4;15.275;37.775;19;280.5;200_800
14202;1301:475:372:2;15.275;37.725;19;398;200_800
14203;1301:475:362:4;15.275;37.675;19;600.5;200_800
14204;1301:475:362:2;15.275;37.625;19;799.09998;200_800
14210;1301:475:132:2;15.275;37.325;19;542.20001;200_800
14211;1301:475:122:4;15.275;37.275;19;404.60001;200_800
14212;1301:475:122:2;15.275;37.225;19;61.4;0_200
14213;1301:475:112:4;15.275;37.175;19;105.6;0_200
14214;1301:475:112:2;15.275;37.125;19;46.25;0_200
14286;1401:245:133:1;15.325;44.325;17;18.03;0_200
14292;1401:245:103:1;15.325;44.025;17;10.47;0_200
14294;1401:235:393:1;15.325;43.925;17;55.29;0_200
14296;1401:235:383:1;15.325;43.825;17;73.57;0_200
14298;1401:235:373:1;15.325;43.725;17;111.36;0_200
14299;1401:235:363:3;15.325;43.675;17;115.75;0_200
14300;1401:235:363:1;15.325;43.625;17;119.94;0_200
14301;1401:235:353:3;15.325;43.575;17;139.89;0_200
14302;1401:235:353:1;15.325;43.525;17;159.59;0_200
14303;1401:235:143:3;15.325;43.475;17;201.24001;200_800
14304;1401:235:143:1;15.325;43.425;17;227.47;200_800
14305;1401:235:133:3;15.325;43.375;17;230.56;200_800
14306;1401:235:133:1;15.325;43.325;17;219.25999;200_800
14307;1401:235:123:3;15.325;43.275;17;212.10001;200_800
14308;1401:235:123:1;15.325;43.225;17;189.60001;0_200
14309;1401:235:113:3;15.325;43.175;17;181.88;0_200
14310;1401:235:113:1;15.325;43.125;17;197.34;0_200
14311;1401:235:103:3;15.325;43.075;17;211.53999;200_800
14312;1401:235:103:1;15.325;43.025;17;210.73;200_800
14313;1401:225:393:3;15.325;42.975;17;203.11;200_800
14314;1401:225:393:1;15.325;42.925;17;198.61;0_200
14315;1401:225:383:3;15.325;42.875;17;181.77;0_200
14316;1401:225:383:1;15.325;42.825;17;178.5;0_200
14317;1401:225:373:3;15.325;42.775;17;157.10001;0_200
14318;1401:225:373:1;15.325;42.725;17;134.60001;0_200
14319;1401:225:363:3;15.325;42.675;17;129.39999;0_200
14320;1401:225:363:1;15.325;42.625;17;135.10001;0_200
14321;1401:225:353:3;15.325;42.575;17;144.35001;0_200
14322;1401:225:353:1;15.325;42.525;17;148.89999;0_200
14323;1401:225:143:3;15.325;42.475;17;150.85001;0_200
14324;1401:225:143:1;15.325;42.425;17;150.89999;0_200
14325;1401:225:133:3;15.325;42.375;17;146.7;0_200
14326;1401:225:133:1;15.325;42.325;17;137.7;0_200
14327;1401:225:123:3;15.325;42.275;17;123.9;0_200
14328;1401:225:123:1;15.325;42.225;17;114.25;0_200
14329;1401:225:113:3;15.325;42.175;17;105.95;0_200
14330;1401:225:113:1;15.325;42.125;17;93.95;0_200
14331;1401:225:103:3;15.325;42.075;17;80.75;0_200
14332;1401:225:103:1;15.325;42.025;17;61.2;0_200
14333;1401:215:393:3;15.325;41.975;17;23.5;0_200
14334;1401:215:393:1;15.325;41.925;18;9.55;0_200
14415;1301:475:383:3;15.325;37.875;19;391.60001;200_800
14416;1301:475:383:1;15.325;37.825;19;651;200_800
14429;1301:475:113:3;15.325;37.175;19;371.60001;200_800
14430;1301:475:113:1;15.325;37.125;19;359.79999;200_800
14431;1301:475:103:3;15.325;37.075;19;131.39999;0_200
14432;1301:475:103:1;15.325;37.025;19;28.66;0_200
14433;1301:465:393:3;15.325;36.975;19;97.2;0_200
14434;1301:465:393:1;15.325;36.925;19;267;200_800
14437;1301:465:373:3;15.325;36.775;19;562.40002;200_800
14438;1301:465:373:1;15.325;36.725;19;680.79999;200_800
14440;1301:465:363:1;15.325;36.625;19;85.6;0_200
14441;1301:465:353:3;15.325;36.575;19;72.4;0_200
14442;1301:465:353:1;15.325;36.525;19;85.4;0_200
14443;1301:465:143:3;15.325;36.475;19;111;0_200
14444;1301:465:143:1;15.325;36.425;19;141.86;0_200
14445;1301:465:133:3;15.325;36.375;19;148.56;0_200
14446;1301:465:133:1;15.325;36.325;19;181.60001;0_200
14447;1301:465:123:3;15.325;36.275;19;258.5;200_800
14448;1301:465:123:1;15.325;36.225;19;241;200_800
14449;1301:465:113:3;15.325;36.175;19;216.25;200_800
14450;1301:465:113:1;15.325;36.125;19;200.35001;200_800
14451;1301:465:103:3;15.325;36.075;19;231.8;200_800
14452;1301:465:103:1;15.325;36.025;19;300.04001;200_800
14453;1301:455:393:3;15.325;35.975;19;239.48;200_800
14454;1301:455:393:1;15.325;35.925;19;241.60001;200_800
14455;1301:455:383:3;15.325;35.875;19;224.47;200_800
14456;1301:455:383:1;15.325;35.825;19;245.08;200_800
14457;1301:455:373:3;15.325;35.775;19;202.84;200_800
14458;1301:455:373:1;15.325;35.725;19;250.50999;200_800
14459;1301:455:363:3;15.325;35.675;19;199.23;0_200
14460;1301:455:363:1;15.325;35.625;19;162.03999;0_200
14461;1301:455:353:3;15.325;35.575;19;198.14;0_200
14462;1301:455:353:1;15.325;35.525;19;303.47;200_800
14463;1301:455:143:3;15.325;35.475;19;371.72;200_800
14464;1301:455:143:1;15.325;35.425;19;384.53;200_800
14465;1301:455:133:3;15.325;35.375;19;393.29001;200_800
14466;1301:455:133:1;15.325;35.325;19;361.79999;200_800
14467;1301:455:123:3;15.325;35.275;19;362.45999;200_800
14468;1301:455:123:1;15.325;35.225;19;420.98001;200_800
14469;1301:455:113:3;15.325;35.175;19;523.98999;200_800
14470;1301:455:113:1;15.325;35.125;19;517.51001;200_800
14471;1301:455:103:3;15.325;35.075;19;347.59;200_800
14472;1301:455:103:1;15.325;35.025;19;184.3;0_200
14503;1401:245:123:4;15.375;44.275;17;5.81;0_200
14509;1401:235:393:4;15.375;43.975;17;11.39;0_200
14511;1401:235:383:4;15.375;43.875;17;39.15;0_200
14512;1401:235:383:2;15.375;43.825;17;89.79;0_200
14514;1401:235:373:2;15.375;43.725;17;111.25;0_200
14515;1401:235:363:4;15.375;43.675;17;120.3;0_200
14516;1401:235:363:2;15.375;43.625;17;142.49001;0_200
14517;1401:235:353:4;15.375;43.575;17;163.92999;0_200
14518;1401:235:353:2;15.375;43.525;17;185.13;0_200
14519;1401:235:143:4;15.375;43.475;17;209.17;200_800
14520;1401:235:143:2;15.375;43.425;17;227.69;200_800
14521;1401:235:133:4;15.375;43.375;17;224.56;200_800
14522;1401:235:133:2;15.375;43.325;17;209.32001;200_800
14523;1401:235:123:4;15.375;43.275;17;200.78999;200_800
14524;1401:235:123:2;15.375;43.225;17;187.27;0_200
14525;1401:235:113:4;15.375;43.175;17;178.92999;0_200
14526;1401:235:113:2;15.375;43.125;17;183.71001;0_200
14527;1401:235:103:4;15.375;43.075;17;203.67999;200_800
14528;1401:235:103:2;15.375;43.025;17;200.77;200_800
14529;1401:225:393:4;15.375;42.975;17;196.35001;0_200
14530;1401:225:393:2;15.375;42.925;17;197.32001;0_200
14531;1401:225:383:4;15.375;42.875;17;196.31;0_200
14532;1401:225:383:2;15.375;42.825;17;176.85001;0_200
14533;1401:225:373:4;15.375;42.775;17;161.14999;0_200
14534;1401:225:373:2;15.375;42.725;17;142.85001;0_200
14535;1401:225:363:4;15.375;42.675;17;125;0_200
14536;1401:225:363:2;15.375;42.625;17;123.1;0_200
14537;1401:225:353:4;15.375;42.575;17;136.14999;0_200
14538;1401:225:353:2;15.375;42.525;17;143.85001;0_200
14539;1401:225:143:4;15.375;42.475;17;149.5;0_200
14540;1401:225:143:2;15.375;42.425;17;150.85001;0_200
14541;1401:225:133:4;15.375;42.375;17;147.05;0_200
14542;1401:225:133:2;15.375;42.325;17;138.60001;0_200
14543;1401:225:123:4;15.375;42.275;17;124.5;0_200
14544;1401:225:123:2;15.375;42.225;17;116.05;0_200
14545;1401:225:113:4;15.375;42.175;17;106.7;0_200
14546;1401:225:113:2;15.375;42.125;17;94.5;0_200
14547;1401:225:103:4;15.375;42.075;17;81.5;0_200
14548;1401:225:103:2;15.375;42.025;17;61.95;0_200
14549;1401:215:393:4;15.375;41.975;17;22.9;0_200
14550;1401:215:393:2;15.375;41.925;18;12.45;0_200
14630;1301:475:393:2;15.375;37.925;19;357.79999;200_800
14649;1301:465:393:4;15.375;36.975;19;688;200_800
14650;1301:465:393:2;15.375;36.925;19;386.20001;200_800
14657;1301:465:353:4;15.375;36.575;19;258.60001;200_800
14658;1301:465:353:2;15.375;36.525;19;111.8;0_200
14659;1301:465:143:4;15.375;36.475;19;125.8;0_200
14660;1301:465:143:2;15.375;36.425;19;159.84;0_200
14661;1301:465:133:4;15.375;36.375;19;165.16;0_200
14662;1301:465:133:2;15.375;36.325;19;252.14999;200_800
14663;1301:465:123:4;15.375;36.275;19;387.85001;200_800
14664;1301:465:123:2;15.375;36.225;19;371.04999;200_800
