"id";"area";"country";"year";"month";"day";"depth";"x";"y";"duration";"swept";"category";"n";"kg"
"18ITA2019_MIZ77_83";18;"ITA";2019;7;7;124.5;18.4545;40.6421666666667;0.5;0.0524105;"ADV";2;0.02
"18ITA2019_MIZ77_84";18;"ITA";2019;7;7;118.5;18.5143333333333;40.5896666666667;0.5;0.0534465;"ADV";1;0.01
"18ITA2020_MIZ1110_83";18;"ITA";2020;11;10;122.5;18.4526666666667;40.6436666666667;0.5;0.0522264;"ADV";1;0.03
"18ITA2020_MIZ1110_84";18;"ITA";2020;11;10;118.5;18.5135;40.5909166666667;0.5;0.0522264;"ADV";0;0
"18ITA2020_MIZ1110_85";18;"ITA";2020;11;10;462.5;18.542;40.6765833333333;1;0.1076211;"ADV";3;0.12
"18ITA2020_MIZ1110_86";18;"ITA";2020;11;10;588;18.6169166666667;40.6119166666667;1;0.1018654;"ADV";1;0.2
"18ITA2020_MIZ1110_88";18;"ITA";2020;11;10;90.5;18.2704166666667;40.591;0.5;0.0497262;"ADV";4;0.05
"18ITA2020_MIZ1111_133";18;"ITA";2020;11;11;110.5;17.603;40.97475;0.5;0.0515308;"ADV";0;0
"18ITA2020_MIZ1111_134";18;"ITA";2020;11;11;74.5;17.4579166666667;40.9314166666667;0.5;0.0500484;"ADV";0;0
"18ITA2020_MIZ1111_150";18;"ITA";2020;11;11;133;17.4725;41.0461666666667;0.5;0.0483912;"ADV";0;0
"18ITA2020_MIZ1111_151";18;"ITA";2020;11;11;361;17.8483333333333;41.0178333333333;1;0.1058087;"ADV";1;0.01
"18ITA2020_MIZ1111_152";18;"ITA";2020;11;11;560.5;17.8381666666667;41.0506666666667;1;0.1043744;"ADV";0;0
"18ITA2020_MIZ1112_104";18;"ITA";2020;11;12;91.5;17.06475;41.12975;0.5;0.0487238;"ADV";2;0.01
"18ITA2020_MIZ1112_107";18;"ITA";2020;11;12;113;16.98025;41.2445;0.5;0.0515308;"ADV";3;0.04
"18ITA2020_MIZ1112_135";18;"ITA";2020;11;12;34;17.22025;41.0145;0.5;0.047292;"ADV";1;0.01
"18ITA2020_MIZ1112_138";18;"ITA";2020;11;12;107;16.85425;41.3251666666667;0.5;0.052922;"ADV";3;0.08
"18ITA2020_MIZ1112_161";18;"ITA";2020;11;12;124;17.3069166666667;41.1200833333333;0.5;0.0501396;"ADV";3;0.07
"18ITA2020_MIZ1112_80";18;"ITA";2020;11;12;38;16.95525;41.1288333333333;0.5;0.0469728;"ADV";3;0.06
"18ITA2020_MIZ1113_110";18;"ITA";2020;11;13;113;16.8405;41.4441666666667;0.5;0.0525648;"ADV";1;0.01
"18ITA2020_MIZ1113_116";18;"ITA";2020;11;13;551;17.1670833333333;41.53575;1;0.0993564;"ADV";8;0.12
"18ITA2020_MIZ1113_137";18;"ITA";2020;11;13;132;16.87725;41.5570833333333;0.5;0.0532604;"ADV";2;0.04
"18ITA2020_MIZ1113_142";18;"ITA";2020;11;13;405.5;17.08525;41.53375;1;0.1050798;"ADV";3;0.1
"18ITA2020_MIZ1113_148";18;"ITA";2020;11;13;108;16.7433333333333;41.6093333333333;0.5;0.0515308;"ADV";2;0.03
"18ITA2020_MIZ1114_139";18;"ITA";2020;11;14;229;16.83175;41.91925;1;0.1101821;"ADV";1;0.4
"18ITA2020_MIZ1114_143";18;"ITA";2020;11;14;574;17.0154166666667;42.00025;1;0.1029269;"ADV";0;0
"18ITA2020_MIZ1114_144";18;"ITA";2020;11;14;610.5;17.0219166666667;42.0986666666667;1;0.099009;"ADV";4;0.04
"18ITA2020_MIZ1114_145";18;"ITA";2020;11;14;395.5;16.9546666666667;42.1603333333333;1;0.1050798;"ADV";2;0.1
"18ITA2020_MIZ1114_146";18;"ITA";2020;11;14;170;16.76225;41.9168333333333;0.5;0.0518692;"ADV";3;0.05
"18ITA2020_MIZ1115_117";18;"ITA";2020;11;15;31.5;16.3290833333333;41.7881666666667;0.5;0.0457296;"ADV";1;0.03
"18ITA2020_MIZ1115_121";18;"ITA";2020;11;15;10;16.1578333333333;41.713;0.5;0.045108;"ADV";3;0.2
"18ITA2020_MIZ1115_123";18;"ITA";2020;11;15;17;16.2195833333333;41.5810833333333;0.5;0.0466704;"ADV";1;0.02
"18ITA2020_MIZ1115_126";18;"ITA";2020;11;15;83;16.5118333333333;41.727;0.5;0.0493861;"ADV";2;0.05
"18ITA2020_MIZ1115_147";18;"ITA";2020;11;15;104.5;16.69775;41.70375;0.5;0.052922;"ADV";4;0.1
"18ITA2020_MIZ1115_162";18;"ITA";2020;11;15;134.5;16.7236666666667;41.8250833333333;0.5;0.0539748;"ADV";1;0.05
"18ITA2020_MIZ1116_100";18;"ITA";2020;11;16;40;16.7476666666667;41.1933333333333;0.5;0.0466704;"ADV";1;0.02
"18ITA2020_MIZ1116_105";18;"ITA";2020;11;16;55;16.8240833333333;41.1831666666667;0.5;0.0497262;"ADV";2;0.05
"18ITA2020_MIZ1116_109";18;"ITA";2020;11;16;43.5;16.5680833333333;41.29125;0.5;0.0490639;"ADV";0;0
"18ITA2020_MIZ1116_112";18;"ITA";2020;11;16;57;16.5581666666667;41.33725;0.5;0.0497262;"ADV";2;0.05
"18ITA2020_MIZ1116_125";18;"ITA";2020;11;16;35.5;16.4076666666667;41.39275;0.5;0.0466704;"ADV";1;0.02
"18ITA2020_MIZ1116_129";18;"ITA";2020;11;16;79;16.5228333333333;41.6019166666667;0.5;0.0497262;"ADV";1;0.03
"18ITA2020_MIZ1116_160";18;"ITA";2020;11;16;68;16.50075;41.4939166666667;0.5;0.0497262;"ADV";1;0.02
"18ITA2020_MIZ112_158";18;"ITA";2020;11;2;113;18.1078333333333;40.7160833333333;0.5;0.051512;"ADV";2;0.02
"18ITA2020_MIZ112_93";18;"ITA";2020;11;2;119.5;18.3595833333333;40.6680833333333;0.5;0.052922;"ADV";2;0.03
"18ITA2020_MIZ112_95";18;"ITA";2020;11;2;120;18.2708333333333;40.7106666666667;0.5;0.050478;"ADV";2;0.02
"18ITA2020_MIZ112_98";18;"ITA";2020;11;2;529.5;18.4106666666667;40.7729166666667;1;0.1032936;"ADV";2;0.05
"18ITA2020_MIZ117_156";18;"ITA";2020;11;7;39.5;18.47325;40.24375;0.5;0.0463512;"ADV";0;0
"18ITA2020_MIZ117_157";18;"ITA";2020;11;7;112;18.5085833333333;40.4190833333333;0.5;0.0522264;"ADV";3;0.01
"18ITA2020_MIZ117_76";18;"ITA";2020;11;7;81;18.4495833333333;40.2983333333333;0.5;0.0493861;"ADV";0;0
"18ITA2020_MIZ117_77";18;"ITA";2020;11;7;386.5;18.6191666666667;40.3826666666667;1;0.1068922;"ADV";0;0
"18ITA2020_MIZ117_78";18;"ITA";2020;11;7;560;18.6408333333333;40.4505;1;0.1008039;"ADV";0;0
"18ITA2020_MIZ118_101";18;"ITA";2020;11;8;62;17.5431666666667;40.8779166666667;0.5;0.0487238;"ADV";2;0.08
"18ITA2020_MIZ118_131";18;"ITA";2020;11;8;104;17.8184166666667;40.8555;0.5;0.0518692;"ADV";1;0.05
"18ITA2020_MIZ118_132";18;"ITA";2020;11;8;105;17.6721666666667;40.9093333333333;0.5;0.0525648;"ADV";2;0.01
"18ITA2020_MIZ118_154";18;"ITA";2020;11;8;79;17.8318333333333;40.7593333333333;0.5;0.0500484;"ADV";4;0.31
"18ITA2020_MIZ118_97";18;"ITA";2020;11;8;109;17.9921666666667;40.7899166666667;0.5;0.0511736;"ADV";1;0.12
"18ITA2021_MIZ816_109";18;"ITA";2021;8;16;42;16.56675;41.2919166666667;0.5;0.0473432;"ADV";4;0.09
"18ITA2021_MIZ816_112";18;"ITA";2021;8;16;57;16.5549166666667;41.3399166666667;0.5;0.0477214;"ADV";2;0.01
"18ITA2021_MIZ816_125";18;"ITA";2021;8;16;35.5;16.40675;41.3964166666667;0.5;0.0448864;"ADV";4;0.05
"18ITA2021_MIZ816_160";18;"ITA";2021;8;16;68;16.502;41.4949166666667;0.5;0.0493861;"ADV";1;0.02
"18ITA2021_MIZ817_100";18;"ITA";2021;8;17;39;16.7445833333333;41.1955;0.5;0.0457994;"ADV";5;0.09
"18ITA2021_MIZ817_105";18;"ITA";2021;8;17;54.5;16.8178333333333;41.1865;0.5;0.0503885;"ADV";2;0.01
"18ITA2021_MIZ817_107";18;"ITA";2021;8;17;113;16.9895833333333;41.2409166666667;0.5;0.053382;"ADV";1;0.02
"18ITA2021_MIZ817_138";18;"ITA";2021;8;17;106.5;16.85725;41.3179166666667;0.5;0.0530472;"ADV";2;0.04
"18ITA2021_MIZ817_80";18;"ITA";2021;8;17;38;16.9559166666667;41.1301666666667;0.5;0.049046;"ADV";0;0
"18ITA2021_MIZ818_117";18;"ITA";2021;8;18;31;16.3288333333333;41.79075;0.5;0.0461148;"ADV";4;0.12
"18ITA2021_MIZ818_121";18;"ITA";2021;8;18;11;16.1601666666667;41.7143333333333;0.5;0.046729;"ADV";0;0
"18ITA2021_MIZ818_123";18;"ITA";2021;8;18;16.5;16.21875;41.5844166666667;0.5;0.046729;"ADV";3;0.08
"18ITA2021_MIZ820_139";18;"ITA";2021;8;20;228;16.82975;41.9235833333333;1;0.1094145;"ADV";0;0
"18ITA2021_MIZ820_143";18;"ITA";2021;8;20;574.5;17.0160833333333;41.997;1;0.1032928;"ADV";1;0.01
"18ITA2021_MIZ820_144";18;"ITA";2021;8;20;615.5;17.0221666666667;42.0965833333333;1;0.1015165;"ADV";4;0.05
"18ITA2021_MIZ820_145";18;"ITA";2021;8;20;397.5;16.9593333333333;42.1564166666667;1;0.104013;"ADV";2;0.02
"18ITA2021_MIZ820_146";18;"ITA";2021;8;20;170;16.7635;41.9150833333333;0.5;0.0520056;"ADV";0;0
"18ITA2021_MIZ820_162";18;"ITA";2021;8;20;134;16.72275;41.8279166666667;0.5;0.0530472;"ADV";1;0.02
"18ITA2021_MIZ821_126";18;"ITA";2021;8;21;83;16.5131666666667;41.7254166666667;0.5;0.0487238;"ADV";1;0.05
"18ITA2021_MIZ821_129";18;"ITA";2021;8;21;78;16.524;41.6049166666667;0.5;0.0500484;"ADV";0;0
"18ITA2021_MIZ821_147";18;"ITA";2021;8;21;103.5;16.6979166666667;41.70575;0.5;0.0509826;"ADV";1;0.01
"18ITA2021_MIZ822_110";18;"ITA";2021;8;22;112;16.8424166666667;41.4469166666667;0.5;0.0516708;"ADV";5;0.2
"18ITA2021_MIZ822_116";18;"ITA";2021;8;22;549.5;17.1683333333333;41.51525;1;0.0997402;"ADV";3;0.1
"18ITA2021_MIZ822_137";18;"ITA";2021;8;22;130;16.8765;41.55575;0.5;0.0516708;"ADV";1;0.01
"18ITA2021_MIZ822_142";18;"ITA";2021;8;22;401.5;17.0858333333333;41.5333333333333;1;0.102921;"ADV";1;0.03
"18ITA2021_MIZ822_148";18;"ITA";2021;8;22;107.5;16.7460833333333;41.6101666666667;0.5;0.0520056;"ADV";2;0.08
"18ITA2021_MIZ823_104";18;"ITA";2021;8;23;91.5;17.07125;41.1295;0.5;0.0517131;"ADV";4;0.02
"18ITA2021_MIZ823_133";18;"ITA";2021;8;23;105;17.6006666666667;40.9756666666667;0.5;0.0506292;"ADV";1;0.01
"18ITA2021_MIZ823_134";18;"ITA";2021;8;23;73.5;17.4576666666667;40.9320833333333;0.5;0.0490639;"ADV";8;0.07
"18ITA2021_MIZ823_135";18;"ITA";2021;8;23;35;17.2285833333333;41.0125;0.5;0.0461148;"ADV";1;0.01
"18ITA2021_MIZ823_150";18;"ITA";2021;8;23;135.5;17.4715;41.0485833333333;0.5;0.049941;"ADV";1;0.02
"18ITA2021_MIZ823_161";18;"ITA";2021;8;23;124.5;17.3096666666667;41.1194166666667;0.5;0.0533634;"ADV";10;0.18
"18ITA2021_MIZ824_101";18;"ITA";2021;8;24;62;17.5438333333333;40.8785833333333;0.5;0.0493861;"ADV";4;0.01
"18ITA2021_MIZ824_131";18;"ITA";2021;8;24;103;17.8204166666667;40.8551666666667;0.5;0.0509826;"ADV";7;0.15
"18ITA2021_MIZ824_132";18;"ITA";2021;8;24;104;17.6695;40.91025;0.5;0.052359;"ADV";1;0.01
"18ITA2021_MIZ824_151";18;"ITA";2021;8;24;302.5;17.861;41.01325;1;0.1047345;"ADV";8;0.17
"18ITA2021_MIZ824_152";18;"ITA";2021;8;24;602.5;17.8615;41.0426666666667;1;0.1011727;"ADV";4;0.04
"18ITA2021_MIZ824_154";18;"ITA";2021;8;24;80;17.8403333333333;40.7564166666667;0.5;0.0500484;"ADV";6;0.04
"18ITA2021_MIZ827_156";18;"ITA";2021;8;27;40.5;18.4741666666667;40.2431666666667;0.5;0.0470278;"ADV";1;0.01
"18ITA2021_MIZ827_157";18;"ITA";2021;8;27;111;18.5093333333333;40.4183333333333;0.5;0.049941;"ADV";3;0.05
"18ITA2021_MIZ827_76";18;"ITA";2021;8;27;79;18.4493333333333;40.2978333333333;0.5;0.0500484;"ADV";0;0
"18ITA2021_MIZ827_77";18;"ITA";2021;8;27;404;18.6211666666667;40.3721666666667;1;0.1065285;"ADV";0;0
"18ITA2021_MIZ827_78";18;"ITA";2021;8;27;567.5;18.6413333333333;40.4309166666667;1;0.1015165;"ADV";0;0
"18ITA2021_MIZ827_84";18;"ITA";2021;8;27;119.5;18.5176666666667;40.5874166666667;0.5;0.0506292;"ADV";1;0.02
"18ITA2021_MIZ828_83";18;"ITA";2021;8;28;124.5;18.45175;40.6455833333333;0.5;0.0520056;"ADV";1;0.01
"18ITA2021_MIZ828_85";18;"ITA";2021;8;28;431.5;18.5476666666667;40.6745;1;0.1036425;"ADV";3;0.02
"18ITA2021_MIZ828_86";18;"ITA";2021;8;28;579.5;18.6175833333333;40.614;1;0.097983;"ADV";5;0.06
"18ITA2021_MIZ828_88";18;"ITA";2021;8;28;91.5;18.2723333333333;40.59025;0.5;0.0490639;"ADV";3;0.02
"18ITA2021_MIZ828_93";18;"ITA";2021;8;28;118.5;18.3619166666667;40.6668333333333;0.5;0.0506292;"ADV";0;0
"18ITA2021_MIZ830_158";18;"ITA";2021;8;30;112.5;18.1145;40.71125;0.5;0.0502758;"ADV";2;0.33
"18ITA2021_MIZ830_95";18;"ITA";2021;8;30;121;18.2751666666667;40.7090833333333;0.5;0.0502944;"ADV";1;0.01
"18ITA2021_MIZ830_97";18;"ITA";2021;8;30;108.5;18.0031666666667;40.78275;0.5;0.0537354;"ADV";1;0.02
"18ITA2021_MIZ830_98";18;"ITA";2021;8;30;578;18.4016666666667;40.7756666666667;1;0.0990526;"ADV";1;0.02
"18ITA2023_MIZ81_104";18;"ITA";2023;8;1;90;17.0688333333333;41.1283333333333;0.5;0.0483372;"ADV";2;0.05
"18ITA2023_MIZ81_105";18;"ITA";2023;8;1;55;16.8290833333333;41.1815;0.583333333333333;0.0483372;"ADV";2;0.03
"18ITA2023_MIZ81_107";18;"ITA";2023;8;1;114;16.9863333333333;41.2410833333333;0.5;0.0508374;"ADV";0;0
"18ITA2023_MIZ81_161";18;"ITA";2023;8;1;122;17.3165833333333;41.1145;0.5;0.0508374;"ADV";3;0.05
"18ITA2023_MIZ81_80";18;"ITA";2023;8;1;39;16.9570833333333;41.1286666666667;0.5;0.0452814;"ADV";1;0.1
"18ITA2023_MIZ810_139";18;"ITA";2023;8;10;228;16.8301666666667;41.9216666666667;1;0.1077864;"ADV";0;0
"18ITA2023_MIZ810_143";18;"ITA";2023;8;10;576;17.0165833333333;41.9876666666667;1;0.1002816;"ADV";1;0.02
"18ITA2023_MIZ810_144";18;"ITA";2023;8;10;610.5;17.0206666666667;42.0923333333333;1;0.1027584;"ADV";1;0.03
"18ITA2023_MIZ810_145";18;"ITA";2023;8;10;398;16.9593333333333;42.1536666666667;1;0.1074178;"ADV";2;0.51
"18ITA2023_MIZ810_146";18;"ITA";2023;8;10;169;16.7659166666667;41.9104166666667;0.5;0.0508374;"ADV";2;0.03
"18ITA2023_MIZ810_162";18;"ITA";2023;8;10;133.5;16.72475;41.8249166666667;0.5;0.0508374;"ADV";2;0.05
"18ITA2023_MIZ811_112";18;"ITA";2023;8;11;57;16.5578333333333;41.3375833333333;0.5;0.0483372;"ADV";2;0.05
"18ITA2023_MIZ811_117";18;"ITA";2023;8;11;32;16.3316666666667;41.7848333333333;0.5;0.0452814;"ADV";1;0.02
"18ITA2023_MIZ811_126";18;"ITA";2023;8;11;83.5;16.512;41.72525;0.5;0.0480066;"ADV";1;0.16
"18ITA2023_MIZ811_129";18;"ITA";2023;8;11;79.5;16.5239166666667;41.6056666666667;0.5;0.0483372;"ADV";1;0.01
"18ITA2023_MIZ811_147";18;"ITA";2023;8;11;104;16.69775;41.7046666666667;0.5;0.0508374;"ADV";2;0.04
"18ITA2023_MIZ82_101";18;"ITA";2023;8;2;63.5;17.53925;40.8798333333333;0.5;0.0438306;"ADV";4;0.1
"18ITA2023_MIZ82_133";18;"ITA";2023;8;2;110;17.6020833333333;40.9738333333333;0.5;0.0508374;"ADV";3;0.07
"18ITA2023_MIZ82_134";18;"ITA";2023;8;2;74.5;17.455;40.9425;0.366666666666667;0.0354438;"ADV";3;0.03
"18ITA2023_MIZ82_135";18;"ITA";2023;8;2;36;17.2803333333333;41.0123333333333;0.5;0.0452814;"ADV";1;0.05
"18ITA2023_MIZ82_150";18;"ITA";2023;8;2;133;17.4724166666667;41.0451666666667;0.5;0.0508374;"ADV";0;0
"18ITA2023_MIZ83_131";18;"ITA";2023;8;3;105.5;17.8069166666667;40.8568333333333;0.5;0.0508374;"ADV";3;0.03
"18ITA2023_MIZ83_132";18;"ITA";2023;8;3;114;17.67025;40.91;0.5;0.0508374;"ADV";2;0.02
"18ITA2023_MIZ83_151";18;"ITA";2023;8;3;356;17.8486666666667;41.01725;1;0.1074178;"ADV";1;0.02
"18ITA2023_MIZ83_152";18;"ITA";2023;8;3;565.5;17.8364166666667;41.0511666666667;1;0.0999168;"ADV";2;0.11
"18ITA2023_MIZ83_154";18;"ITA";2023;8;3;80.5;17.8365833333333;40.7568333333333;0.45;0.0431694;"ADV";5;0.08
"18ITA2023_MIZ84_158";18;"ITA";2023;8;4;112.5;18.1089166666667;40.7140833333333;0.5;0.0508374;"ADV";4;0.14
"18ITA2023_MIZ84_93";18;"ITA";2023;8;4;119;18.361;40.66725;0.5;0.0508374;"ADV";4;0.12
"18ITA2023_MIZ84_95";18;"ITA";2023;8;4;121;18.274;40.7089166666667;0.5;0.0508374;"ADV";4;0.1
"18ITA2023_MIZ84_97";18;"ITA";2023;8;4;109;17.99675;40.78625;0.5;0.0508374;"ADV";2;0.04
"18ITA2023_MIZ84_98";18;"ITA";2023;8;4;578.5;18.3871666666667;40.7820833333333;1;0.1002624;"ADV";2;0.06
"18ITA2023_MIZ85_156";18;"ITA";2023;8;5;45;18.4741666666667;40.2425;0.5;0.0452814;"ADV";1;0.02
"18ITA2023_MIZ85_157";18;"ITA";2023;8;5;112;18.506;40.42175;0.5;0.0508374;"ADV";4;0.16
"18ITA2023_MIZ85_76";18;"ITA";2023;8;5;80.5;18.4476666666667;40.2994166666667;0.5;0.0483372;"ADV";2;0.025
"18ITA2023_MIZ85_77";18;"ITA";2023;8;5;363;18.61825;40.3849166666667;1;0.1077864;"ADV";1;0.02
"18ITA2023_MIZ85_78";18;"ITA";2023;8;5;593;18.6415;40.4603333333333;1;0.1027584;"ADV";0;0
"18ITA2023_MIZ86_83";18;"ITA";2023;8;6;124;18.4511666666667;40.64375;0.5;0.0508374;"ADV";0;0
"18ITA2023_MIZ86_84";18;"ITA";2023;8;6;116.5;18.52225;40.5819166666667;0.5;0.0508374;"ADV";3;0.32
"18ITA2023_MIZ86_85";18;"ITA";2023;8;6;447;18.5633333333333;40.6630833333333;1;0.1045466;"ADV";3;0.12
"18ITA2023_MIZ86_86";18;"ITA";2023;8;6;561;18.622;40.59175;1;0.100608;"ADV";4;0.36
"18ITA2023_MIZ86_88";18;"ITA";2023;8;6;91.5;18.2698333333333;40.5905833333333;0.5;0.045762;"ADV";3;0.14
"18ITA2023_MIZ87_100";18;"ITA";2023;8;7;40.5;16.7470833333333;41.1944166666667;0.5;0.0452814;"ADV";4;0.16
"18ITA2023_MIZ87_109";18;"ITA";2023;8;7;43.5;16.5638333333333;41.2910833333333;0.5;0.0437655;"ADV";5;0.1
"18ITA2023_MIZ87_121";18;"ITA";2023;8;7;11;16.1621666666667;41.71475;0.5;0.0452814;"ADV";2;0.02
"18ITA2023_MIZ87_123";18;"ITA";2023;8;7;17.5;16.213;41.571;0.5;0.0452814;"ADV";1;0.08
"18ITA2023_MIZ87_125";18;"ITA";2023;8;7;35;16.409;41.3901666666667;0.5;0.0452814;"ADV";1;0.04
"18ITA2023_MIZ87_160";18;"ITA";2023;8;7;68;16.5020833333333;41.4935;0.5;0.0483372;"ADV";2;0.04
"18ITA2023_MIZ89_110";18;"ITA";2023;8;9;114.5;16.8461666666667;41.4556666666667;0.5;0.0488061;"ADV";1;0.02
"18ITA2023_MIZ89_116";18;"ITA";2023;8;9;558;17.16675;41.5314166666667;1;0.0970752;"ADV";2;0.82
"18ITA2023_MIZ89_137";18;"ITA";2023;8;9;134;16.8831666666667;41.5600833333333;0.5;0.0508374;"ADV";0;0
"18ITA2023_MIZ89_138";18;"ITA";2023;8;9;108.5;16.8555833333333;41.32675;0.5;0.0508374;"ADV";1;0.02
"18ITA2023_MIZ89_142";18;"ITA";2023;8;9;401.5;17.0896666666667;41.52675;1;0.105633;"ADV";0;0
"18ITA2023_MIZ89_148";18;"ITA";2023;8;9;109;16.74625;41.5774166666667;0.5;0.0515145;"ADV";1;0.02
"18ITA2024_MIZ722_100";18;"ITA";2024;7;22;39;16.7399166666667;41.1960833333333;0.5;0.0461148;"ADV";1;0.01
"18ITA2024_MIZ722_105";18;"ITA";2024;7;22;55;16.8209166666667;41.1843333333333;0.5;0.0477307;"ADV";2;0.05
"18ITA2024_MIZ722_112";18;"ITA";2024;7;22;57;16.5525;41.3414166666667;0.5;0.0470906;"ADV";1;0.05
"18ITA2024_MIZ722_129";18;"ITA";2024;7;22;80;16.5224166666667;41.6158333333333;0.5;0.0477307;"ADV";0;0
"18ITA2024_MIZ722_160";18;"ITA";2024;7;22;68;16.49975;41.4991666666667;0.5;0.0480594;"ADV";1;0.05
"18ITA2024_MIZ723_109";18;"ITA";2024;7;23;43;16.5675833333333;41.2905;0.5;0.0461148;"ADV";0;0
"18ITA2024_MIZ723_117";18;"ITA";2024;7;23;30.5;16.327;41.79025;0.5;0.0461148;"ADV";2;0.03
"18ITA2024_MIZ723_121";18;"ITA";2024;7;23;11;16.1555833333333;41.71125;0.5;0.0461148;"ADV";1;0.05
"18ITA2024_MIZ723_123";18;"ITA";2024;7;23;15;16.2231666666667;41.57575;0.5;0.0461148;"ADV";1;0.05
"18ITA2024_MIZ723_125";18;"ITA";2024;7;23;35;16.40575;41.3946666666667;0.5;0.0451852;"ADV";1;0.03
"18ITA2024_MIZ726_110";18;"ITA";2024;7;26;112.5;16.8444166666667;41.45425;0.5;0.0474519;"ADV";1;0.1
"18ITA2024_MIZ726_126";18;"ITA";2024;7;26;83;16.5103333333333;41.7311666666667;0.5;0.0448589;"ADV";4;0.2
"18ITA2024_MIZ726_137";18;"ITA";2024;7;26;132.5;16.882;41.5605;0.5;0.0521916;"ADV";1;0.1
"18ITA2024_MIZ726_146";18;"ITA";2024;7;26;169;16.7636666666667;41.9134166666667;0.5;0.0488061;"ADV";0;0
"18ITA2024_MIZ726_147";18;"ITA";2024;7;26;104;16.6986666666667;41.7040833333333;0.5;0.0504897;"ADV";1;0.01
"18ITA2024_MIZ726_148";18;"ITA";2024;7;26;107.5;16.7460833333333;41.60825;0.5;0.0521916;"ADV";2;0.1
"18ITA2024_MIZ726_162";18;"ITA";2024;7;26;133.5;16.72275;41.8274166666667;0.5;0.0511668;"ADV";1;0.02
"18ITA2024_MIZ727_139";18;"ITA";2024;7;27;227;16.8299166666667;41.9183333333333;1;0.1100872;"ADV";1;0.02
"18ITA2024_MIZ727_143";18;"ITA";2024;7;27;568;17.0146666666667;41.9999166666667;1;0.0958986;"ADV";0;0
"18ITA2024_MIZ727_144";18;"ITA";2024;7;27;612.5;17.0209166666667;42.0961666666667;1;0.0938007;"ADV";1;0.02
"18ITA2024_MIZ727_145";18;"ITA";2024;7;27;400.5;16.95675;42.15775;1;0.103641;"ADV";2;0.11
"18ITA2024_MIZ728_104";18;"ITA";2024;7;28;87;17.0556666666667;41.133;0.5;0.0493396;"ADV";0;0
"18ITA2024_MIZ728_107";18;"ITA";2024;7;28;111.5;16.9853333333333;41.2420833333333;0.5;0.0498126;"ADV";1;0.03
"18ITA2024_MIZ728_116";18;"ITA";2024;7;28;550.5;17.1694166666667;41.5366666666667;1;0.0955584;"ADV";3;0.15
"18ITA2024_MIZ728_138";18;"ITA";2024;7;28;106;16.8535;41.32825;0.5;0.0521916;"ADV";0;0
"18ITA2024_MIZ728_142";18;"ITA";2024;7;28;404;17.0900833333333;41.52775;1;0.1032936;"ADV";3;0.05
"18ITA2024_MIZ728_80";18;"ITA";2024;7;28;37;16.94925;41.1310833333333;0.5;0.0464136;"ADV";1;0.01
"18ITA2024_MIZ81_101";18;"ITA";2024;8;1;63;17.54;40.8793333333333;0.5;0.0470906;"ADV";2;0.03
"18ITA2024_MIZ81_132";18;"ITA";2024;8;1;103.5;17.6773333333333;40.9071666666667;0.5;0.0508374;"ADV";2;0.05
"18ITA2024_MIZ81_133";18;"ITA";2024;8;1;108;17.6055;40.9724166666667;0.5;0.0508374;"ADV";1;0.4
"18ITA2024_MIZ81_134";18;"ITA";2024;8;1;73;17.4683333333333;40.9320833333333;0.5;0.0448416;"ADV";1;0.05
"18ITA2024_MIZ81_135";18;"ITA";2024;8;1;35;17.2243333333333;41.014;0.5;0.0439568;"ADV";3;0.04
"18ITA2024_MIZ81_150";18;"ITA";2024;8;1;133.5;17.4723333333333;41.04575;0.5;0.0494832;"ADV";2;0.03
"18ITA2024_MIZ81_161";18;"ITA";2024;8;1;120.5;17.3168333333333;41.1134166666667;0.5;0.0508374;"ADV";2;0.01
"18ITA2024_MIZ82_131";18;"ITA";2024;8;2;103.5;17.8214166666667;40.8535833333333;0.5;0.0508374;"ADV";2;0.04
"18ITA2024_MIZ82_151";18;"ITA";2024;8;2;363;17.8438333333333;41.0189166666667;1;0.0993564;"ADV";1;0.02
"18ITA2024_MIZ82_152";18;"ITA";2024;8;2;611;17.85825;41.0433333333333;1;0.0962577;"ADV";1;0.03
"18ITA2024_MIZ82_154";18;"ITA";2024;8;2;79.5;17.8325;40.7584166666667;0.5;0.0470906;"ADV";2;0.05
"18ITA2024_MIZ82_158";18;"ITA";2024;8;2;113;18.1089166666667;40.713;0.5;0.0508374;"ADV";2;0.1
"18ITA2024_MIZ82_97";18;"ITA";2024;8;2;108.5;18.0023333333333;40.7835833333333;0.5;0.0508374;"ADV";1;0.02
"18ITA2024_MIZ83_83";18;"ITA";2024;8;3;124;18.4479166666667;40.6454166666667;0.45;0.0474519;"ADV";1;0.05
"18ITA2024_MIZ83_84";18;"ITA";2024;8;3;118.5;18.5128333333333;40.5910833333333;0.5;0.0491355;"ADV";0;0
"18ITA2024_MIZ83_85";18;"ITA";2024;8;3;407.5;18.5681666666667;40.6590833333333;1;0.1025795;"ADV";1;0.02
"18ITA2024_MIZ83_88";18;"ITA";2024;8;3;90;18.2695;40.591;0.5;0.0464505;"ADV";1;0.03
"18ITA2024_MIZ83_93";18;"ITA";2024;8;3;119;18.36175;40.6661666666667;0.5;0.0491355;"ADV";1;0.01
"18ITA2024_MIZ83_95";18;"ITA";2024;8;3;120.5;18.2731666666667;40.7098333333333;0.5;0.0491355;"ADV";2;0.01
