"id";"c_square";"x";"y";"gsa";"depth";"strata";"year";"pred"
20825;"1401:216:238:3";16.825;41.375;18;109.45;"0_200";2020;254.845238972226
20826;"1401:216:238:1";16.825;41.325;18;106.65;"0_200";2020;327.077179770727
20827;"1401:216:228:3";16.825;41.275;18;101.45;"0_200";2020;809.834987942297
20828;"1401:216:228:1";16.825;41.225;18;89.8;"0_200";2020;1703.11866348482
20829;"1401:216:218:3";16.825;41.175;18;51.55;"0_200";2020;2149.76050125493
21031;"1401:216:488:4";16.875;41.875;18;287.14999;"200_800";2020;2283.32693338329
21032;"1401:216:488:2";16.875;41.825;18;252.14999;"200_800";2020;2105.44923919709
21033;"1401:216:478:4";16.875;41.775;18;208.35001;"200_800";2020;1219.7316184931
21034;"1401:216:478:2";16.875;41.725;18;176.05;"0_200";2020;1144.54459024992
21035;"1401:216:468:4";16.875;41.675;18;150.7;"0_200";2020;609.045213037808
21036;"1401:216:468:2";16.875;41.625;18;135.39999;"0_200";2020;542.729087339721
21037;"1401:216:458:4";16.875;41.575;18;134.10001;"0_200";2020;467.466845379863
21038;"1401:216:458:2";16.875;41.525;18;128.89999;"0_200";2020;383.258487158252
21039;"1401:216:248:4";16.875;41.475;18;124.6;"0_200";2020;313.989891253498
21040;"1401:216:248:2";16.875;41.425;18;118.75;"0_200";2020;259.661057665522
21041;"1401:216:238:4";16.875;41.375;18;113.85;"0_200";2020;246.061788668787
21042;"1401:216:238:2";16.875;41.325;18;111.95;"0_200";2020;273.192084263099
21043;"1401:216:228:4";16.875;41.275;18;109;"0_200";2020;507.334644794199
21044;"1401:216:228:2";16.875;41.225;18;101.7;"0_200";2020;948.48947026102
21045;"1401:216:218:4";16.875;41.175;18;70.1;"0_200";2020;1169.06688299387
21252;"1401:216:469:1";16.925;41.625;18;146.60001;"0_200";2020;562.472553030861
21253;"1401:216:459:3";16.925;41.575;18;155.5;"0_200";2020;448.060235152587
21254;"1401:216:459:1";16.925;41.525;18;139.45;"0_200";2020;383.08476389069
21255;"1401:216:249:3";16.925;41.475;18;134.14999;"0_200";2020;326.1927140948
21256;"1401:216:249:1";16.925;41.425;18;127.15;"0_200";2020;277.38408576487
21257;"1401:216:239:3";16.925;41.375;18;122.2;"0_200";2020;246.1358071427
21258;"1401:216:239:1";16.925;41.325;18;115;"0_200";2020;232.447878228206
21259;"1401:216:229:3";16.925;41.275;18;115;"0_200";2020;310.935555602517
21260;"1401:216:229:1";16.925;41.225;18;109.25;"0_200";2020;481.598839265167
21261;"1401:216:219:3";16.925;41.175;18;97.4;"0_200";2020;3723.218940655
21262;"1401:216:219:1";16.925;41.125;18;20.85;"0_200";2020;10035.7958597545
21469;"1401:216:459:4";16.975;41.575;18;185.39999;"0_200";2020;305.868055662164
21470;"1401:216:459:2";16.975;41.525;18;154.7;"0_200";2020;284.209438178778
21471;"1401:216:249:4";16.975;41.475;18;145.60001;"0_200";2020;275.079791816923
21472;"1401:216:249:2";16.975;41.425;18;134.60001;"0_200";2020;278.479116576549
21473;"1401:216:239:4";16.975;41.375;18;129.55;"0_200";2020;255.06745028677
21474;"1401:216:239:2";16.975;41.325;18;127.2;"0_200";2020;204.84479294771
21475;"1401:216:229:4";16.975;41.275;18;118.4;"0_200";2020;220.639587765533
21476;"1401:216:229:2";16.975;41.225;18;115.7;"0_200";2020;302.451834739914
21477;"1401:216:219:4";16.975;41.175;18;102.8;"0_200";2020;9812.27888806231
21478;"1401:216:219:2";16.975;41.125;18;47.1;"0_200";2020;28750.1207476791
21686;"1401:217:350:1";17.025;41.525;18;186.55;"0_200";2020;234.771340271447
21687;"1401:217:140:3";17.025;41.475;18;165.10001;"0_200";2020;202.650313106869
21688;"1401:217:140:1";17.025;41.425;18;150.7;"0_200";2020;224.778026279154
21689;"1401:217:130:3";17.025;41.375;18;145.14999;"0_200";2020;210.157989161972
21690;"1401:217:130:1";17.025;41.325;18;137.7;"0_200";2020;158.790201755495
21691;"1401:217:120:3";17.025;41.275;18;130.85001;"0_200";2020;166.268948767226
21692;"1401:217:120:1";17.025;41.225;18;121.15;"0_200";2020;194.308784281463
21693;"1401:217:110:3";17.025;41.175;18;115.7;"0_200";2020;9842.47988428058
21694;"1401:217:110:1";17.025;41.125;18;71.9;"0_200";2020;29110.7822487099
21903;"1401:217:140:4";17.075;41.475;18;191.64999;"0_200";2020;108.903902789979
21904;"1401:217:140:2";17.075;41.425;18;168.95;"0_200";2020;116.279850452581
21905;"1401:217:130:4";17.075;41.375;18;173.60001;"0_200";2020;111.406476156646
21906;"1401:217:130:2";17.075;41.325;18;216.8;"200_800";2020;94.2837799022335
21907;"1401:217:120:4";17.075;41.275;18;141;"0_200";2020;147.82427089886
21908;"1401:217:120:2";17.075;41.225;18;129.25;"0_200";2020;157.170937570227
21909;"1401:217:110:4";17.075;41.175;18;118.75;"0_200";2020;3813.71529246743
21910;"1401:217:110:2";17.075;41.125;18;90.85;"0_200";2020;11117.4573355697
21911;"1401:217:100:4";17.075;41.075;18;16.1;"0_200";2020;14769.3283571105
22120;"1401:217:141:1";17.125;41.425;18;273.5;"200_800";2020;62.030285147385
22121;"1401:217:131:3";17.125;41.375;18;277.95001;"200_800";2020;62.030285147385
22123;"1401:217:121:3";17.125;41.275;18;154.95;"0_200";2020;157.908081661175
22124;"1401:217:121:1";17.125;41.225;18;142.2;"0_200";2020;157.908081661175
22125;"1401:217:111:3";17.125;41.175;18;124.3;"0_200";2020;687.321046204579
22126;"1401:217:111:1";17.125;41.125;18;113.75;"0_200";2020;1746.14697528838
22127;"1401:217:101:3";17.125;41.075;18;40.15;"0_200";2020;2275.55993982877
22339;"1401:217:121:4";17.175;41.275;18;244.05;"200_800";2020;196.520883159921
22340;"1401:217:121:2";17.175;41.225;18;145.3;"0_200";2020;196.520883159921
22341;"1401:217:111:4";17.175;41.175;18;121.95;"0_200";2020;463.348227652716
22342;"1401:217:111:2";17.175;41.125;18;117.25;"0_200";2020;997.002916636789
22343;"1401:217:101:4";17.175;41.075;18;60.55;"0_200";2020;1263.83026112807
22555;"1401:217:122:3";17.225;41.275;18;205.75;"200_800";2020;197.890655037748
22556;"1401:217:122:1";17.225;41.225;18;143;"0_200";2020;197.890655037748
22557;"1401:217:112:3";17.225;41.175;18;138.35001;"0_200";2020;341.7046147659
22558;"1401:217:112:1";17.225;41.125;18;120.35;"0_200";2020;629.332534221387
22559;"1401:217:102:3";17.225;41.075;18;100.05;"0_200";2020;957.299524778912
22560;"1401:217:102:1";17.225;41.025;18;45.9;"0_200";2020;1325.6055864383
22771;"1401:217:122:4";17.275;41.275;18;200.60001;"200_800";2020;162.016741811667
22772;"1401:217:122:2";17.275;41.225;18;159.14999;"0_200";2020;162.016741811667
22773;"1401:217:112:4";17.275;41.175;18;144.75;"0_200";2020;322.392008553728
22774;"1401:217:112:2";17.275;41.125;18;119.6;"0_200";2020;643.142542036937
22775;"1401:217:102:4";17.275;41.075;18;109.55;"0_200";2020;1355.98014239
22776;"1401:217:102:2";17.275;41.025;18;75.4;"0_200";2020;2460.90480961086
22988;"1401:217:123:1";17.325;41.225;18;269.64999;"200_800";2020;144.079627353431
22989;"1401:217:113:3";17.325;41.175;18;173.2;"0_200";2020;320.696066038194
22990;"1401:217:113:1";17.325;41.125;18;124.85;"0_200";2020;573.680797801862
22991;"1401:217:103:3";17.325;41.075;18;108.55;"0_200";2020;1317.38187944399
22992;"1401:217:103:1";17.325;41.025;18;100.65;"0_200";2020;2551.79931096195
22993;"1401:207:393:3";17.325;40.975;18;59.65;"0_200";2020;5480.35608458503
23205;"1401:217:113:4";17.375;41.175;18;301.25;"200_800";2020;336.617097275263
23206;"1401:217:113:2";17.375;41.125;18;171.55;"0_200";2020;420.945835920649
23207;"1401:217:103:4";17.375;41.075;18;126.2;"0_200";2020;841.497039765972
23208;"1401:217:103:2";17.375;41.025;18;113.1;"0_200";2020;1598.27070880943
23209;"1401:207:393:4";17.375;40.975;18;64.5;"0_200";2020;8910.74239700588
23210;"1401:207:393:2";17.375;40.925;18;28.5;"0_200";2020;22778.9121043164
23422;"1401:217:114:1";17.425;41.125;18;311.95001;"200_800";2020;344.577682946323
23423;"1401:217:104:3";17.425;41.075;18;143.64999;"0_200";2020;559.132497956326
23424;"1401:217:104:1";17.425;41.025;18;117.6;"0_200";2020;947.595902075938
23425;"1401:207:394:3";17.425;40.975;18;92.8;"0_200";2020;8224.92426926406
23426;"1401:207:394:1";17.425;40.925;18;55.2;"0_200";2020;22391.1175994797
23427;"1401:207:384:3";17.425;40.875;18;19.65;"0_200";2020;29474.2142645623
23639;"1401:217:104:4";17.475;41.075;18;219.14999;"200_800";2020;470.291660001693
23640;"1401:217:104:2";17.475;41.025;18;125.6;"0_200";2020;599.780221034297
23641;"1401:207:394:4";17.475;40.975;18;113.45;"0_200";2020;3422.82925553603
23642;"1401:207:394:2";17.475;40.925;18;78.8;"0_200";2020;8939.43876349084
23643;"1401:207:384:4";17.475;40.875;18;36.3;"0_200";2020;11697.7435174584
23855;"1401:217:205:3";17.525;41.075;18;376.04999;"200_800";2020;354.651079255095
23856;"1401:217:205:1";17.525;41.025;18;141.3;"0_200";2020;354.651079255095
23857;"1401:207:495:3";17.525;40.975;18;116.05;"0_200";2020;837.519715421455
23858;"1401:207:495:1";17.525;40.925;18;87.65;"0_200";2020;1803.25698775129
23859;"1401:207:485:3";17.525;40.875;18;58.65;"0_200";2020;5401.01905454392
23860;"1401:207:485:1";17.525;40.825;18;16.81;"0_200";2020;11630.8059157815
24071;"1401:217:205:4";17.575;41.075;18;341.70001;"200_800";2020;212.210284036976
24072;"1401:217:205:2";17.575;41.025;18;149;"0_200";2020;212.210284036976
24073;"1401:207:495:4";17.575;40.975;18;117.8;"0_200";2020;469.034664680803
24074;"1401:207:495:2";17.575;40.925;18;102.6;"0_200";2020;982.683425966926
24075;"1401:207:485:4";17.575;40.875;18;74.7;"0_200";2020;10584.242921095
24076;"1401:207:485:2";17.575;40.825;18;38.25;"0_200";2020;29273.713150003
24287;"1401:217:206:3";17.625;41.075;18;737.15002;"200_800";2020;108.976453622203
24288;"1401:217:206:1";17.625;41.025;18;169.95;"0_200";2020;108.976453622203
24289;"1401:207:496:3";17.625;40.975;18;126.45;"0_200";2020;229.662614258617
24290;"1401:207:496:1";17.625;40.925;18;109.3;"0_200";2020;471.034935530725
24291;"1401:207:486:3";17.625;40.875;18;87.15;"0_200";2020;10104.6116005596
24292;"1401:207:486:1";17.625;40.825;18;56.6;"0_200";2020;29130.3926092812
24503;"1401:217:206:4";17.675;41.075;18;654.34998;"200_800";2020;44.9502780593024
24504;"1401:217:206:2";17.675;41.025;18;445.20001;"200_800";2020;44.9502780593024
24505;"1401:207:496:4";17.675;40.975;18;126.4;"0_200";2020;119.405836563281
24506;"1401:207:496:2";17.675;40.925;18;109.55;"0_200";2020;268.316953570793
24507;"1401:207:486:4";17.675;40.875;18;97.8;"0_200";2020;3962.02542582775
24508;"1401:207:486:2";17.675;40.825;18;78.35;"0_200";2020;11200.53125331
24509;"1401:207:476:4";17.675;40.775;18;14.88;"0_200";2020;14819.7841670388
24719;"1401:217:207:3";17.725;41.075;18;759.95001;"200_800";2020;11.2042127525147
24720;"1401:217:207:1";17.725;41.025;18;454.29999;"200_800";2020;11.2042127525147
24721;"1401:207:497:3";17.725;40.975;18;131.25;"0_200";2020;53.3239863342564
24722;"1401:207:497:1";17.725;40.925;18;118.15;"0_200";2020;137.563533497488
24723;"1401:207:487:3";17.725;40.875;18;105.05;"0_200";2020;714.737064980983
24724;"1401:207:487:1";17.725;40.825;18;88.9;"0_200";2020;1784.84458078139
24725;"1401:207:477:3";17.725;40.775;18;52.15;"0_200";2020;2319.89833867977
24936;"1401:217:207:2";17.775;41.025;18;457.89999;"200_800";2020;7.73879063636371
24937;"1401:207:497:4";17.775;40.975;18;137.2;"0_200";2020;31.4178410569557
24938;"1401:207:497:2";17.775;40.925;18;119.65;"0_200";2020;78.7759418979983
24939;"1401:207:487:4";17.775;40.875;18;107.15;"0_200";2020;362.797475699084
24940;"1401:207:487:2";17.775;40.825;18;97.35;"0_200";2020;883.482442458607
24941;"1401:207:477:4";17.775;40.775;18;76.2;"0_200";2020;1143.82492583748
25152;"1401:217:208:1";17.825;41.025;18;345.70001;"200_800";2020;6.00606433043381
25153;"1401:207:498:3";17.825;40.975;18;134.60001;"0_200";2020;21.3559716075514
25154;"1401:207:498:1";17.825;40.925;18;120.6;"0_200";2020;43.0439467766237
25155;"1401:207:488:3";17.825;40.875;18;111.85;"0_200";2020;152.300878494573
25156;"1401:207:488:1";17.825;40.825;18;102.2;"0_200";2020;349.126766760804
25157;"1401:207:478:3";17.825;40.775;18;90.4;"0_200";2020;799.28343431238
25158;"1401:207:478:1";17.825;40.725;18;39.35;"0_200";2020;1502.77088114737
25369;"1401:207:498:4";17.875;40.975;18;134.2;"0_200";2020;23.1385864470925
25370;"1401:207:498:2";17.875;40.925;18;124.5;"0_200";2020;30.3679539153567
25371;"1401:207:488:4";17.875;40.875;18;107;"0_200";2020;83.2497627855425
25372;"1401:207:488:2";17.875;40.825;18;107.45;"0_200";2020;181.78401305734
25373;"1401:207:478:4";17.875;40.775;18;97.25;"0_200";2020;1286.28849919223
25374;"1401:207:478:2";17.875;40.725;18;72;"0_200";2020;3396.76322118275
25585;"1401:207:499:3";17.925;40.975;18;151.2;"0_200";2020;21.2178063225077
25586;"1401:207:499:1";17.925;40.925;18;128.60001;"0_200";2020;21.2178063225077
25587;"1401:207:489:3";17.925;40.875;18;115.15;"0_200";2020;42.5375478580181
25588;"1401:207:489:1";17.925;40.825;18;112.65;"0_200";2020;85.1770309288935
25589;"1401:207:479:3";17.925;40.775;18;102.6;"0_200";2020;1215.92076302852
25590;"1401:207:479:1";17.925;40.725;18;91.5;"0_200";2020;3434.76874414884
25801;"1401:207:499:4";17.975;40.975;18;169.55;"0_200";2020;15.5935660534861
25802;"1401:207:499:2";17.975;40.925;18;131.39999;"0_200";2020;15.5935660534861
25803;"1401:207:489:4";17.975;40.875;18;117.6;"0_200";2020;30.1647324809346
25804;"1401:207:489:2";17.975;40.825;18;114.35;"0_200";2020;59.3070653357322
25805;"1401:207:479:4";17.975;40.775;18;112.25;"0_200";2020;588.170415975735
25806;"1401:207:479:2";17.975;40.725;18;99.5;"0_200";2020;1616.75478439724
25807;"1401:207:469:4";17.975;40.675;18;51.65;"0_200";2020;2131.0469686061
26017;"1401:208:390:3";18.025;40.975;18;218.25;"200_800";2020;10.766555185539
26018;"1401:208:390:1";18.025;40.925;18;141.8;"0_200";2020;10.766555185539
26019;"1401:208:380:3";18.025;40.875;18;116.15;"0_200";2020;22.0715721018823
26020;"1401:208:380:1";18.025;40.825;18;118.45;"0_200";2020;44.6816059344918
26021;"1401:208:370:3";18.025;40.775;18;116.9;"0_200";2020;232.760463062502
26022;"1401:208:370:1";18.025;40.725;18;109;"0_200";2020;586.308143484683
26023;"1401:208:360:3";18.025;40.675;18;61.5;"0_200";2020;1967.79561678462
26024;"1401:208:360:1";18.025;40.625;18;3.82;"0_200";2020;4377.22288295404
26233;"1401:208:390:4";18.075;40.975;18;355.29999;"200_800";2020;6.73678775002349
26234;"1401:208:390:2";18.075;40.925;18;159.60001;"0_200";2020;6.73678775002349
26235;"1401:208:380:4";18.075;40.875;18;125.25;"0_200";2020;18.258142043434
26236;"1401:208:380:2";18.075;40.825;18;119.05;"0_200";2020;41.3008506301764
26237;"1401:208:370:4";18.075;40.775;18;117.4;"0_200";2020;149.69569752081
26238;"1401:208:370:2";18.075;40.725;18;113.75;"0_200";2020;343.442682714696
26239;"1401:208:360:4";18.075;40.675;18;58;"0_200";2020;4054.47827772174
26240;"1401:208:360:2";18.075;40.625;18;21.73;"0_200";2020;11282.8024825139
26241;"1401:208:350:4";18.075;40.575;18;15.7;"0_200";2020;19554.5196054404
26450;"1401:208:391:1";18.125;40.925;18;274.60001;"200_800";2020;4.72188630129312
26451;"1401:208:381:3";18.125;40.875;18;204.60001;"200_800";2020;17.9960367027798
26452;"1401:208:381:1";18.125;40.825;18;128.25;"0_200";2020;35.440373773356
26453;"1401:208:371:3";18.125;40.775;18;121.55;"0_200";2020;96.0342782079725
26454;"1401:208:371:1";18.125;40.725;18;122.4;"0_200";2020;199.777750006305
26455;"1401:208:361:3";18.125;40.675;18;73.25;"0_200";2020;3951.3813291052
26456;"1401:208:361:1";18.125;40.625;18;43.15;"0_200";2020;11350.8450154756
26457;"1401:208:351:3";18.125;40.575;18;26.49;"0_200";2020;17191.419459817
26458;"1401:208:351:1";18.125;40.525;18;16.08;"0_200";2020;21473.1046621423
26667;"1401:208:381:4";18.175;40.875;18;371.60001;"200_800";2020;21.2853185837702
26668;"1401:208:381:2";18.175;40.825;18;286.20001;"200_800";2020;27.1001317205574
26669;"1401:208:371:4";18.175;40.775;18;124.9;"0_200";2020;71.7767226273179
26670;"1401:208:371:2";18.175;40.725;18;127.65;"0_200";2020;155.315091303763
26671;"1401:208:361:4";18.175;40.675;18;105.6;"0_200";2020;1658.46623048365
26672;"1401:208:361:2";18.175;40.625;18;73.9;"0_200";2020;4581.23014015566
26673;"1401:208:351:4";18.175;40.575;18;55.15;"0_200";2020;12465.1775776512
26674;"1401:208:351:2";18.175;40.525;18;29;"0_200";2020;25310.3085429325
26884;"1401:208:382:1";18.225;40.825;18;429.45001;"200_800";2020;22.9299739971021
26885;"1401:208:372:3";18.225;40.775;18;140.89999;"0_200";2020;78.2519772475445
26886;"1401:208:372:1";18.225;40.725;18;125.85;"0_200";2020;133.328934965908
26887;"1401:208:362:3";18.225;40.675;18;120.8;"0_200";2020;436.872096848005
26888;"1401:208:362:1";18.225;40.625;18;91.4;"0_200";2020;988.881462891841
26889;"1401:208:352:3";18.225;40.575;18;82.65;"0_200";2020;7745.92680769738
26890;"1401:208:352:1";18.225;40.525;18;47.03;"0_200";2020;20708.0081312171
26891;"1401:208:142:3";18.225;40.475;18;16.5;"0_200";2020;27189.0487929484
27069;"1401:228:132:4";18.275;42.375;18;258.42001;"200_800";2020;164.921419097946
27101;"1401:208:372:4";18.275;40.775;18;186.5;"0_200";2020;115.460582970735
27102;"1401:208:372:2";18.275;40.725;18;126.85;"0_200";2020;133.819676582565
27103;"1401:208:362:4";18.275;40.675;18;121.45;"0_200";2020;286.617783608501
27104;"1401:208:362:2";18.275;40.625;18;112.7;"0_200";2020;573.854904047469
27105;"1401:208:352:4";18.275;40.575;18;95.05;"0_200";2020;3033.66727300057
27106;"1401:208:352:2";18.275;40.525;18;92.25;"0_200";2020;7666.05489045118
27107;"1401:208:142:4";18.275;40.475;18;65.49;"0_200";2020;9982.24869916628
27108;"1401:208:142:2";18.275;40.425;18;8.14;"0_200";2020;9982.24869916628
27285;"1401:228:133:3";18.325;42.375;18;208.17999;"200_800";2020;316.86446215807
27286;"1401:228:133:1";18.325;42.325;18;284.39001;"200_800";2020;316.86446215807
27317;"1401:208:373:3";18.325;40.775;18;433.35001;"200_800";2020;116.411890243579
27318;"1401:208:373:1";18.325;40.725;18;151.3;"0_200";2020;116.411890243579
27319;"1401:208:363:3";18.325;40.675;18;121.85;"0_200";2020;189.259483578599
27320;"1401:208:363:1";18.325;40.625;18;115.4;"0_200";2020;334.95467024806
27321;"1401:208:353:3";18.325;40.575;18;107.3;"0_200";2020;617.017538433251
27322;"1401:208:353:1";18.325;40.525;18;99.82;"0_200";2020;1035.44808813315
27323;"1401:208:143:3";18.325;40.475;18;93.05;"0_200";2020;1307.91879190986
27324;"1401:208:143:1";18.325;40.425;18;71.5;"0_200";2020;1434.42964976472
27501;"1401:228:133:4";18.375;42.375;18;155.23;"0_200";2020;620.753222498745
27502;"1401:228:133:2";18.375;42.325;18;229.17;"200_800";2020;620.753222498745
27533;"1401:208:373:4";18.375;40.775;18;535.5;"200_800";2020;81.1052609321655
27534;"1401:208:373:2";18.375;40.725;18;192.60001;"0_200";2020;81.1052609321655
27535;"1401:208:363:4";18.375;40.675;18;124.55;"0_200";2020;144.798127736103
27536;"1401:208:363:2";18.375;40.625;18;114.45;"0_200";2020;272.183861343473
27537;"1401:208:353:4";18.375;40.575;18;110.85;"0_200";2020;496.01800707374
27538;"1401:208:353:2";18.375;40.525;18;103.65;"0_200";2020;816.300564926185
27539;"1401:208:143:4";18.375;40.475;18;100.01;"0_200";2020;1166.20924393984
27540;"1401:208:143:2";18.375;40.425;18;96.16;"0_200";2020;1545.74404411455
27541;"1401:208:133:4";18.375;40.375;18;81.04;"0_200";2020;1854.42567339133
27717;"1401:228:134:3";18.425;42.375;18;141.57001;"0_200";2020;1721.97794325836
27718;"1401:228:134:1";18.425;42.325;18;159.14999;"0_200";2020;1147.07692043541
27719;"1401:228:124:3";18.425;42.275;18;211.49001;"200_800";2020;748.98583498446
27720;"1401:228:124:1";18.425;42.225;18;260.26001;"200_800";2020;642.865176079488
27750;"1401:208:374:1";18.425;40.725;18;225.95;"200_800";2020;63.4517909273307
27751;"1401:208:364:3";18.425;40.675;18;140.3;"0_200";2020;146.473416242384
27752;"1401:208:364:1";18.425;40.625;18;118.95;"0_200";2020;235.146871236416
27753;"1401:208:354:3";18.425;40.575;18;112.8;"0_200";2020;402.884360258291
27754;"1401:208:354:1";18.425;40.525;18;105.77;"0_200";2020;649.685883307415
27755;"1401:208:144:3";18.425;40.475;18;103.14;"0_200";2020;1009.05284723282
27756;"1401:208:144:1";18.425;40.425;18;102;"0_200";2020;1480.98525203366
27757;"1401:208:134:3";18.425;40.375;18;97.66;"0_200";2020;1756.55614615991
27758;"1401:208:134:1";18.425;40.325;18;76.88;"0_200";2020;1835.76552961344
27932;"1401:228:144:2";18.475;42.425;18;25.81;"0_200";2020;5345.26584448281
27933;"1401:228:134:4";18.475;42.375;18;128.21001;"0_200";2020;3620.5526576696
27934;"1401:228:134:2";18.475;42.325;18;119.57;"0_200";2020;1895.83947085638
27935;"1401:228:124:4";18.475;42.275;18;190.60001;"0_200";2020;855.107427759171
27936;"1401:228:124:2";18.475;42.225;18;203.55;"200_800";2020;536.743583304716
27937;"1401:228:114:4";18.475;42.175;18;220.74001;"200_800";2020;271.439134433038
27967;"1401:208:364:4";18.475;40.675;18;157.25;"0_200";2020;194.286161109312
27968;"1401:208:364:2";18.475;40.625;18;126.15;"0_200";2020;223.844152845967
27969;"1401:208:354:4";18.475;40.575;18;109.6;"0_200";2020;337.617088430657
27970;"1401:208:354:2";18.475;40.525;18;112.6;"0_200";2020;535.604967862741
27971;"1401:208:144:4";18.475;40.475;18;107.2;"0_200";2020;836.449329921953
27972;"1401:208:144:2";18.475;40.425;18;100.76;"0_200";2020;1240.1501746075
27973;"1401:208:134:4";18.475;40.375;18;96.76;"0_200";2020;1560.81536917868
27974;"1401:208:134:2";18.475;40.325;18;98.11;"0_200";2020;1798.44491363631
27975;"1401:208:124:4";18.475;40.275;18;90.2;"0_200";2020;5185.12624442802
27976;"1401:208:124:2";18.475;40.225;18;11.84;"0_200";2020;9081.41392817636
28149;"1401:228:235:3";18.525;42.375;18;113.2;"0_200";2020;3675.26077940291
28150;"1401:228:235:1";18.525;42.325;18;128.03;"0_200";2020;1950.53747424541
28151;"1401:228:225:3";18.525;42.275;18;156.55;"0_200";2020;927.885806371156
28152;"1401:228:225:1";18.525;42.225;18;182.39;"0_200";2020;607.305775780249
28153;"1401:228:215:3";18.525;42.175;18;189.91;"0_200";2020;396.306597629362
28154;"1401:228:215:1";18.525;42.125;18;191.48;"0_200";2020;294.888271918461
28155;"1401:228:205:3";18.525;42.075;18;206.45;"200_800";2020;140.964102922883
28156;"1401:228:205:1";18.525;42.025;18;246.52;"200_800";2020;134.840172950052
28184;"1401:208:465:1";18.525;40.625;18;149.25;"0_200";2020;218.192743918795
28185;"1401:208:455:3";18.525;40.575;18;122.4;"0_200";2020;326.680579757408
28186;"1401:208:455:1";18.525;40.525;18;117.3;"0_200";2020;456.866593767854
28187;"1401:208:245:3";18.525;40.475;18;122.18;"0_200";2020;796.344500819061
28188;"1401:208:245:1";18.525;40.425;18;118.77;"0_200";2020;1073.53388721217
28189;"1401:208:235:3";18.525;40.375;18;111.14;"0_200";2020;1244.21992178741
28190;"1401:208:235:1";18.525;40.325;18;97.03;"0_200";2020;1481.85086034208
28191;"1401:208:225:3";18.525;40.275;18;100.6;"0_200";2020;3586.1221106084
28192;"1401:208:225:1";18.525;40.225;18;92.8;"0_200";2020;7557.03367256826
28193;"1401:208:215:3";18.525;40.175;18;68.2;"0_200";2020;9512.71533764216
28194;"1401:208:215:1";18.525;40.125;18;47.16;"0_200";2020;9453.16710584957
28195;"1401:208:205:3";18.525;40.075;18;91;"0_200";2020;9393.61887405698
28365;"1401:228:235:4";18.575;42.375;18;39.7;"0_200";2020;1886.06985612953
28366;"1401:228:235:2";18.575;42.325;18;121.01;"0_200";2020;1311.15871496229
28367;"1401:228:225:4";18.575;42.275;18;110.39;"0_200";2020;967.320383974851
28368;"1401:228:225:2";18.575;42.225;18;140.36;"0_200";2020;854.554863167235
28369;"1401:228:215:4";18.575;42.175;18;172.61;"0_200";2020;646.043721708121
28370;"1401:228:215:2";18.575;42.125;18;174.52;"0_200";2020;341.78695959765
28371;"1401:228:205:4";18.575;42.075;18;172.46001;"0_200";2020;147.088086786754
28372;"1401:228:205:2";18.575;42.025;18;199.03;"0_200";2020;128.716189086173
28373;"1401:218:495:4";18.575;41.975;18;216.81;"200_800";2020;113.406202480975
28401;"1401:208:455:4";18.575;40.575;18;304.10001;"200_800";2020;370.075790468129
28402;"1401:208:455:2";18.575;40.525;18;122.52;"0_200";2020;413.471383056775
28403;"1401:208:245:4";18.575;40.475;18;116.8;"0_200";2020;888.740691920939
28404;"1401:208:245:2";18.575;40.425;18;124.4;"0_200";2020;981.137696109478
28405;"1401:208:235:4";18.575;40.375;18;136.60001;"0_200";2020;806.767676925712
28406;"1401:208:235:2";18.575;40.325;18;136.31;"0_200";2020;885.978454476275
28407;"1401:208:225:4";18.575;40.275;18;110.4;"0_200";2020;1686.87492969608
28408;"1401:208:225:2";18.575;40.225;18;102;"0_200";2020;3209.45710257812
28409;"1401:208:215:4";18.575;40.175;18;80.2;"0_200";2020;3881.42531729721
28410;"1401:208:215:2";18.575;40.125;18;86.2;"0_200";2020;3702.77957386162
28411;"1401:208:205:4";18.575;40.075;18;94.4;"0_200";2020;3524.13383042603
28580;"1401:228:246:1";18.625;42.425;18;22.65;"0_200";2020;1196.38712699148
28582;"1401:228:236:1";18.625;42.325;18;101.16;"0_200";2020;1196.38712699148
28583;"1401:228:226:3";18.625;42.275;18;121.25;"0_200";2020;1147.13140146487
28584;"1401:228:226:1";18.625;42.225;18;118.6;"0_200";2020;1048.61995041167
28585;"1401:228:216:3";18.625;42.175;18;124.49;"0_200";2020;866.050623443421
28586;"1401:228:216:1";18.625;42.125;18;158.98;"0_200";2020;599.423420560238
28587;"1401:228:206:3";18.625;42.075;18;158.7;"0_200";2020;406.3821655994
28588;"1401:228:206:1";18.625;42.025;18;168.72;"0_200";2020;286.926858560807
28589;"1401:218:496:3";18.625;41.975;18;188.81;"0_200";2020;242.069505598991
28590;"1401:218:496:1";18.625;41.925;18;181.19;"0_200";2020;271.810106713813
28591;"1401:218:486:3";18.625;41.875;18;167.92999;"0_200";2020;667.543844229853
28592;"1401:218:486:1";18.625;41.825;18;204.74001;"200_800";2020;627.839878765716
28622;"1401:208:236:1";18.625;40.325;18;469.20001;"200_800";2020;588.039629705524
28623;"1401:208:226:3";18.625;40.275;18;148.39999;"0_200";2020;774.543492519306
28624;"1401:208:226:1";18.625;40.225;18;117;"0_200";2020;998.3491782865
28625;"1401:208:216:3";18.625;40.175;18;95.6;"0_200";2020;875.76764316315
28626;"1401:208:216:1";18.625;40.125;18;96.6;"0_200";2020;697.120851669751
